development_slot,sample_id,source_audit_only,campaign_id_audit_only,prefix_len,observed_step_ids_audit_only,target_step_ids_excluded_audit_only,transmitted_body_sha256,source_literal_redactions,campaign_literal_redactions,leakage_assertions_passed,generation_status,json_object,exact_schema_keys,valid_summary,summary_attack_id,valid_top5,stage_assessment,observed_capabilities,likely_next_intents,predicted_next_ttps,raw_output,reasoning_content_len,finish_reason,model_returned,completion_id,request_id,attempts,last_http_status,last_latency_ms,error_type,error_message,input_tokens_all_attempts,cache_hit_tokens_all_attempts,cache_miss_tokens_all_attempts,output_tokens_all_attempts,estimated_cost_usd_all_attempts,generated_at
formal:0360,attack_flow::SolarWinds::0009,attack_flow,SolarWinds,9,"[""attack_flow::SolarWinds::384373d8-dbe0-425e-aeaf-ad8c70fc11be"",""attack_flow::SolarWinds::0c739735-a984-4897-bc2f-a8737deff66f"",""attack_flow::SolarWinds::b9ac316b-c623-4fe3-8ab2-eb8673081edc"",""attack_flow::SolarWinds::68866dd4-7e92-4e0a-a8dc-aff4df1d46df"",""attack_flow::SolarWinds::b04df257-4f67-487d-a60a-077518519cab"",""attack_flow::SolarWinds::bf2e8e32-d299-4094-a3ae-103a2488c931"",""attack_flow::SolarWinds::4d69ebea-7c78-41b1-87bb-e75d84d5f319"",""attack_flow::SolarWinds::b0bc5a83-a0bb-4bf9-93b9-e63638820963"",""attack_flow::SolarWinds::1850d451-cbfd-4557-869b-386321a39a44""]","[""attack_flow::SolarWinds::fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2"",""attack_flow::SolarWinds::f55a3f10-2a62-47f2-98b3-78d4983a2b87"",""attack_flow::SolarWinds::4737ef94-c67f-461d-a616-8d04d949a790""]",96d25f5c5346dccff95022b3d88deefcbce5fe01c2615722a78c29d167d6eb2e,0,0,True,ok,True,True,True,False,True,攻击者已成功植入后门并建立持久化，当前处于命令与控制阶段，同时进行内网侦察和凭据窃取，准备横向移动。,能够篡改合法软件组件并通过更新机制分发，利用服务执行恶意代码，具备环境感知和反分析能力，可进行进程枚举、文件操作、注册表操作、设备信息收集，使用DGA动态生成C2域名，通过编码通信执行命令，并利用系统工具进行网络配置和凭据获取。,攻击者可能继续扩大内网访问，提升权限，并尝试横向移动以获取更多敏感数据，同时可能进一步破坏安全控制以维持持久性。,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1562""]","{
  ""stage_assessment"": ""攻击者已成功植入后门并建立持久化，当前处于命令与控制阶段，同时进行内网侦察和凭据窃取，准备横向移动。"",
  ""observed_capabilities"": ""能够篡改合法软件组件并通过更新机制分发，利用服务执行恶意代码，具备环境感知和反分析能力，可进行进程枚举、文件操作、注册表操作、设备信息收集，使用DGA动态生成C2域名，通过编码通信执行命令，并利用系统工具进行网络配置和凭据获取。"",
  ""likely_next_intents"": ""攻击者可能继续扩大内网访问，提升权限，并尝试横向移动以获取更多敏感数据，同时可能进一步破坏安全控制以维持持久性。"",
  ""predicted_next_ttps"": [""T1021"", ""T1003"", ""T1078"", ""T1059"", ""T1562""]
}",0,stop,deepseek-v4-flash,e2b1b9ef-bf5a-4b0a-b9ba-ea9b49783c0f,,1,200,3437,,,857,256,601,196,0.0001397368,2026-08-07T07:57:39.773645+00:00
formal:0361,attack_flow::SolarWinds::0010,attack_flow,SolarWinds,10,"[""attack_flow::SolarWinds::384373d8-dbe0-425e-aeaf-ad8c70fc11be"",""attack_flow::SolarWinds::0c739735-a984-4897-bc2f-a8737deff66f"",""attack_flow::SolarWinds::b9ac316b-c623-4fe3-8ab2-eb8673081edc"",""attack_flow::SolarWinds::68866dd4-7e92-4e0a-a8dc-aff4df1d46df"",""attack_flow::SolarWinds::b04df257-4f67-487d-a60a-077518519cab"",""attack_flow::SolarWinds::bf2e8e32-d299-4094-a3ae-103a2488c931"",""attack_flow::SolarWinds::4d69ebea-7c78-41b1-87bb-e75d84d5f319"",""attack_flow::SolarWinds::b0bc5a83-a0bb-4bf9-93b9-e63638820963"",""attack_flow::SolarWinds::1850d451-cbfd-4557-869b-386321a39a44"",""attack_flow::SolarWinds::fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2""]","[""attack_flow::SolarWinds::f55a3f10-2a62-47f2-98b3-78d4983a2b87"",""attack_flow::SolarWinds::4737ef94-c67f-461d-a616-8d04d949a790"",""attack_flow::SolarWinds::f69ad6fa-05c5-48b9-bfea-7201321c6909""]",d88ab13d7338afe891860c19316ec9c66e17d0a0c22a505a56f9da43a6825c8e,0,0,True,ok,True,True,True,False,True,攻击者已成功植入后门并建立持久化，当前处于命令控制与内网侦察阶段，可能即将进行横向移动和数据收集。,具备软件供应链投毒能力，能通过合法更新机制分发恶意组件；后门具备环境检测、进程枚举、文件与注册表操作、命令执行、设备重启等功能；使用DGA动态生成C2域名，并通过编码通信；能修改防火墙规则、禁用安全服务以规避检测；能获取TGS票据进行离线破解。,攻击者可能利用已获取的凭证进行横向移动，进一步收集敏感信息，并可能尝试提升权限或建立更多持久化机制。,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1105""]","{
  ""stage_assessment"": ""攻击者已成功植入后门并建立持久化，当前处于命令控制与内网侦察阶段，可能即将进行横向移动和数据收集。"",
  ""observed_capabilities"": ""具备软件供应链投毒能力，能通过合法更新机制分发恶意组件；后门具备环境检测、进程枚举、文件与注册表操作、命令执行、设备重启等功能；使用DGA动态生成C2域名，并通过编码通信；能修改防火墙规则、禁用安全服务以规避检测；能获取TGS票据进行离线破解。"",
  ""likely_next_intents"": ""攻击者可能利用已获取的凭证进行横向移动，进一步收集敏感信息，并可能尝试提升权限或建立更多持久化机制。"",
  ""predicted_next_ttps"": [""T1021"", ""T1003"", ""T1078"", ""T1059"", ""T1105""]
}",0,stop,deepseek-v4-flash,0d571521-b0ad-48d7-925d-4d7d7f5827e7,,1,200,3324,,,914,256,658,193,0.0001468768,2026-08-07T07:57:39.866313+00:00
formal:0362,attack_flow::SolarWinds::0011,attack_flow,SolarWinds,11,"[""attack_flow::SolarWinds::384373d8-dbe0-425e-aeaf-ad8c70fc11be"",""attack_flow::SolarWinds::0c739735-a984-4897-bc2f-a8737deff66f"",""attack_flow::SolarWinds::b9ac316b-c623-4fe3-8ab2-eb8673081edc"",""attack_flow::SolarWinds::68866dd4-7e92-4e0a-a8dc-aff4df1d46df"",""attack_flow::SolarWinds::b04df257-4f67-487d-a60a-077518519cab"",""attack_flow::SolarWinds::bf2e8e32-d299-4094-a3ae-103a2488c931"",""attack_flow::SolarWinds::4d69ebea-7c78-41b1-87bb-e75d84d5f319"",""attack_flow::SolarWinds::b0bc5a83-a0bb-4bf9-93b9-e63638820963"",""attack_flow::SolarWinds::1850d451-cbfd-4557-869b-386321a39a44"",""attack_flow::SolarWinds::fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2"",""attack_flow::SolarWinds::f55a3f10-2a62-47f2-98b3-78d4983a2b87""]","[""attack_flow::SolarWinds::4737ef94-c67f-461d-a616-8d04d949a790"",""attack_flow::SolarWinds::f69ad6fa-05c5-48b9-bfea-7201321c6909"",""attack_flow::SolarWinds::fbc07276-1257-44e8-a855-3b1fa3d95290""]",6b89fa33ca2bec32ed35fd14b9218efe0ce47ed769cd6638ac5e13a7279bc60b,0,0,True,ok,True,True,True,False,True,攻击者已成功植入后门并建立持久化，当前处于命令控制与横向移动阶段，同时进行防御规避和凭据窃取。,具备软件供应链投毒、利用合法服务执行、环境感知与反分析、系统侦察、动态C2通信、远程命令执行、防火墙规则修改、禁用安全服务、离线破解Kerberos票据以及通过计划任务进行横向移动的能力。,攻击者可能继续利用有效凭据进行横向移动，提升权限，并尝试访问敏感数据或关键系统，同时可能进一步破坏备份或禁用安全控制以巩固控制。,"[""T1021"",""T1078"",""T1003"",""T1059"",""T1562""]","{
  ""stage_assessment"": ""攻击者已成功植入后门并建立持久化，当前处于命令控制与横向移动阶段，同时进行防御规避和凭据窃取。"",
  ""observed_capabilities"": ""具备软件供应链投毒、利用合法服务执行、环境感知与反分析、系统侦察、动态C2通信、远程命令执行、防火墙规则修改、禁用安全服务、离线破解Kerberos票据以及通过计划任务进行横向移动的能力。"",
  ""likely_next_intents"": ""攻击者可能继续利用有效凭据进行横向移动，提升权限，并尝试访问敏感数据或关键系统，同时可能进一步破坏备份或禁用安全控制以巩固控制。"",
  ""predicted_next_ttps"": [""T1021"", ""T1078"", ""T1003"", ""T1059"", ""T1562""]
}",0,stop,deepseek-v4-flash,82c6ed86-8444-428f-a2b5-5903774ce29d,,1,200,2916,,,947,512,435,182,0.00011329360000000002,2026-08-07T07:57:39.735557+00:00
formal:0363,attack_flow::SolarWinds::0012,attack_flow,SolarWinds,12,"[""attack_flow::SolarWinds::384373d8-dbe0-425e-aeaf-ad8c70fc11be"",""attack_flow::SolarWinds::0c739735-a984-4897-bc2f-a8737deff66f"",""attack_flow::SolarWinds::b9ac316b-c623-4fe3-8ab2-eb8673081edc"",""attack_flow::SolarWinds::68866dd4-7e92-4e0a-a8dc-aff4df1d46df"",""attack_flow::SolarWinds::b04df257-4f67-487d-a60a-077518519cab"",""attack_flow::SolarWinds::bf2e8e32-d299-4094-a3ae-103a2488c931"",""attack_flow::SolarWinds::4d69ebea-7c78-41b1-87bb-e75d84d5f319"",""attack_flow::SolarWinds::b0bc5a83-a0bb-4bf9-93b9-e63638820963"",""attack_flow::SolarWinds::1850d451-cbfd-4557-869b-386321a39a44"",""attack_flow::SolarWinds::fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2"",""attack_flow::SolarWinds::f55a3f10-2a62-47f2-98b3-78d4983a2b87"",""attack_flow::SolarWinds::4737ef94-c67f-461d-a616-8d04d949a790""]","[""attack_flow::SolarWinds::f69ad6fa-05c5-48b9-bfea-7201321c6909"",""attack_flow::SolarWinds::fbc07276-1257-44e8-a855-3b1fa3d95290"",""attack_flow::SolarWinds::e08ff657-a12d-4ed7-bbe5-be90b963a153""]",0d6fc9cf07805d59bdff961aa31f708bdb570b8caa996be69251e2c507f15ef7,0,0,True,ok,True,True,True,False,True,攻击者已从初始入侵和持久化阶段推进到内网横向移动与数据收集阶段，并展现出较强的规避检测能力。,攻击者具备软件供应链投毒能力，能够通过合法更新机制分发恶意载荷；能够利用服务执行恶意代码，并具备环境感知和反分析能力；能够进行系统侦察、动态C2通信、远程命令执行；能够通过修改防火墙规则和禁用安全服务来规避检测；能够获取并离线破解Kerberos票据；能够通过计划任务和PowerShell进行远程横向移动，并部署伪装成合法文件的恶意载荷。,攻击者可能继续深化横向移动，以获取更多主机控制权；可能尝试提升权限并进一步收集敏感凭据；可能部署额外的后门或持久化机制以维持访问；可能进行数据收集和渗透准备。,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]","{
  ""stage_assessment"": ""攻击者已从初始入侵和持久化阶段推进到内网横向移动与数据收集阶段，并展现出较强的规避检测能力。"",
  ""observed_capabilities"": ""攻击者具备软件供应链投毒能力，能够通过合法更新机制分发恶意载荷；能够利用服务执行恶意代码，并具备环境感知和反分析能力；能够进行系统侦察、动态C2通信、远程命令执行；能够通过修改防火墙规则和禁用安全服务来规避检测；能够获取并离线破解Kerberos票据；能够通过计划任务和PowerShell进行远程横向移动，并部署伪装成合法文件的恶意载荷。"",
  ""likely_next_intents"": ""攻击者可能继续深化横向移动，以获取更多主机控制权；可能尝试提升权限并进一步收集敏感凭据；可能部署额外的后门或持久化机制以维持访问；可能进行数据收集和渗透准备。"",
  ""predicted_next_ttps"": [""T1021"", ""T1003"", ""T1059"", ""T1078"", ""T1105""]
}",0,stop,deepseek-v4-flash,a65c35a3-7da6-4393-b709-45960929a413,,1,200,3905,,,1000,640,360,229,0.00011631200000000001,2026-08-07T07:57:40.742616+00:00
formal:0364,attack_flow::SolarWinds::0013,attack_flow,SolarWinds,13,"[""attack_flow::SolarWinds::384373d8-dbe0-425e-aeaf-ad8c70fc11be"",""attack_flow::SolarWinds::0c739735-a984-4897-bc2f-a8737deff66f"",""attack_flow::SolarWinds::b9ac316b-c623-4fe3-8ab2-eb8673081edc"",""attack_flow::SolarWinds::68866dd4-7e92-4e0a-a8dc-aff4df1d46df"",""attack_flow::SolarWinds::b04df257-4f67-487d-a60a-077518519cab"",""attack_flow::SolarWinds::bf2e8e32-d299-4094-a3ae-103a2488c931"",""attack_flow::SolarWinds::4d69ebea-7c78-41b1-87bb-e75d84d5f319"",""attack_flow::SolarWinds::b0bc5a83-a0bb-4bf9-93b9-e63638820963"",""attack_flow::SolarWinds::1850d451-cbfd-4557-869b-386321a39a44"",""attack_flow::SolarWinds::fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2"",""attack_flow::SolarWinds::f55a3f10-2a62-47f2-98b3-78d4983a2b87"",""attack_flow::SolarWinds::4737ef94-c67f-461d-a616-8d04d949a790"",""attack_flow::SolarWinds::f69ad6fa-05c5-48b9-bfea-7201321c6909""]","[""attack_flow::SolarWinds::fbc07276-1257-44e8-a855-3b1fa3d95290"",""attack_flow::SolarWinds::e08ff657-a12d-4ed7-bbe5-be90b963a153"",""attack_flow::SolarWinds::e4055553-f146-4d1e-99d7-6910b1e2a224""]",177a57381d4a7db9504aa76fee76acb1ac20bc6198d78919f7a555d349a323b4,0,0,True,ok,True,True,True,False,True,攻击者已成功植入后门并建立持久化，完成初步侦察和C2通信，正在向横向移动和凭据窃取阶段推进。,具备软件供应链投毒能力，能通过合法更新机制分发恶意载荷；后门具备环境检测和延迟执行能力；能进行进程枚举和系统侦察；使用DGA动态生成C2域名，并支持多种远程控制命令；能修改防火墙规则和禁用安全监控；能获取TGS票据进行离线破解；能通过计划任务和WMIC实现远程执行和横向移动；使用合法文件名伪装恶意载荷。,攻击者可能继续深化横向移动，扩大控制范围，并尝试获取更高权限或敏感数据；可能进一步窃取凭据并利用合法工具进行隐蔽通信；可能部署更多后门或勒索软件。,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1105""]","{
  ""stage_assessment"": ""攻击者已成功植入后门并建立持久化，完成初步侦察和C2通信，正在向横向移动和凭据窃取阶段推进。"",
  ""observed_capabilities"": ""具备软件供应链投毒能力，能通过合法更新机制分发恶意载荷；后门具备环境检测和延迟执行能力；能进行进程枚举和系统侦察；使用DGA动态生成C2域名，并支持多种远程控制命令；能修改防火墙规则和禁用安全监控；能获取TGS票据进行离线破解；能通过计划任务和WMIC实现远程执行和横向移动；使用合法文件名伪装恶意载荷。"",
  ""likely_next_intents"": ""攻击者可能继续深化横向移动，扩大控制范围，并尝试获取更高权限或敏感数据；可能进一步窃取凭据并利用合法工具进行隐蔽通信；可能部署更多后门或勒索软件。"",
  ""predicted_next_ttps"": [""T1021"", ""T1003"", ""T1078"", ""T1059"", ""T1105""]
}",0,stop,deepseek-v4-flash,6799ca64-e44c-4ab2-8ec7-58325ac23de7,,1,200,3904,,,1043,640,403,227,0.00012177200000000003,2026-08-07T07:57:40.755016+00:00
formal:0365,attack_flow::SolarWinds::0014,attack_flow,SolarWinds,14,"[""attack_flow::SolarWinds::384373d8-dbe0-425e-aeaf-ad8c70fc11be"",""attack_flow::SolarWinds::0c739735-a984-4897-bc2f-a8737deff66f"",""attack_flow::SolarWinds::b9ac316b-c623-4fe3-8ab2-eb8673081edc"",""attack_flow::SolarWinds::68866dd4-7e92-4e0a-a8dc-aff4df1d46df"",""attack_flow::SolarWinds::b04df257-4f67-487d-a60a-077518519cab"",""attack_flow::SolarWinds::bf2e8e32-d299-4094-a3ae-103a2488c931"",""attack_flow::SolarWinds::4d69ebea-7c78-41b1-87bb-e75d84d5f319"",""attack_flow::SolarWinds::b0bc5a83-a0bb-4bf9-93b9-e63638820963"",""attack_flow::SolarWinds::1850d451-cbfd-4557-869b-386321a39a44"",""attack_flow::SolarWinds::fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2"",""attack_flow::SolarWinds::f55a3f10-2a62-47f2-98b3-78d4983a2b87"",""attack_flow::SolarWinds::4737ef94-c67f-461d-a616-8d04d949a790"",""attack_flow::SolarWinds::f69ad6fa-05c5-48b9-bfea-7201321c6909"",""attack_flow::SolarWinds::fbc07276-1257-44e8-a855-3b1fa3d95290""]","[""attack_flow::SolarWinds::e08ff657-a12d-4ed7-bbe5-be90b963a153"",""attack_flow::SolarWinds::e4055553-f146-4d1e-99d7-6910b1e2a224"",""attack_flow::SolarWinds::0ce96a7f-cab8-4842-b19d-83db4586deca""]",09b6564ae6c61e2aafcaa729573dba5a842beb85e523d756862e97d06e96603b,0,0,True,ok,True,True,True,False,True,攻击者已成功植入后门并建立持久化，完成初步侦察和C2通信，正在进行横向移动和权限提升，同时积极规避检测。,具备软件供应链投毒、后门植入、环境感知、系统侦察、动态C2通信、命令执行、文件与注册表操作、防火墙规则修改、凭据窃取、服务禁用/启用、计划任务创建、横向移动工具部署及痕迹清理等能力。,攻击者可能继续深化横向移动，提升权限，窃取更多凭据，并可能尝试访问关键系统或数据，同时保持隐蔽性。,"[""T1021"",""T1003"",""T1078"",""T1055"",""T1105""]","{
  ""stage_assessment"": ""攻击者已成功植入后门并建立持久化，完成初步侦察和C2通信，正在进行横向移动和权限提升，同时积极规避检测。"",
  ""observed_capabilities"": ""具备软件供应链投毒、后门植入、环境感知、系统侦察、动态C2通信、命令执行、文件与注册表操作、防火墙规则修改、凭据窃取、服务禁用/启用、计划任务创建、横向移动工具部署及痕迹清理等能力。"",
  ""likely_next_intents"": ""攻击者可能继续深化横向移动，提升权限，窃取更多凭据，并可能尝试访问关键系统或数据，同时保持隐蔽性。"",
  ""predicted_next_ttps"": [""T1021"", ""T1003"", ""T1078"", ""T1055"", ""T1105""]
}",0,stop,deepseek-v4-flash,f5bd177e-440b-4c3a-9654-a8a04b2c22e7,,1,200,3247,,,1082,640,442,183,0.000114912,2026-08-07T07:57:40.116723+00:00
formal:0366,attack_flow::SolarWinds::0015,attack_flow,SolarWinds,15,"[""attack_flow::SolarWinds::384373d8-dbe0-425e-aeaf-ad8c70fc11be"",""attack_flow::SolarWinds::0c739735-a984-4897-bc2f-a8737deff66f"",""attack_flow::SolarWinds::b9ac316b-c623-4fe3-8ab2-eb8673081edc"",""attack_flow::SolarWinds::68866dd4-7e92-4e0a-a8dc-aff4df1d46df"",""attack_flow::SolarWinds::b04df257-4f67-487d-a60a-077518519cab"",""attack_flow::SolarWinds::bf2e8e32-d299-4094-a3ae-103a2488c931"",""attack_flow::SolarWinds::4d69ebea-7c78-41b1-87bb-e75d84d5f319"",""attack_flow::SolarWinds::b0bc5a83-a0bb-4bf9-93b9-e63638820963"",""attack_flow::SolarWinds::1850d451-cbfd-4557-869b-386321a39a44"",""attack_flow::SolarWinds::fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2"",""attack_flow::SolarWinds::f55a3f10-2a62-47f2-98b3-78d4983a2b87"",""attack_flow::SolarWinds::4737ef94-c67f-461d-a616-8d04d949a790"",""attack_flow::SolarWinds::f69ad6fa-05c5-48b9-bfea-7201321c6909"",""attack_flow::SolarWinds::fbc07276-1257-44e8-a855-3b1fa3d95290"",""attack_flow::SolarWinds::e08ff657-a12d-4ed7-bbe5-be90b963a153""]","[""attack_flow::SolarWinds::e4055553-f146-4d1e-99d7-6910b1e2a224"",""attack_flow::SolarWinds::0ce96a7f-cab8-4842-b19d-83db4586deca"",""attack_flow::SolarWinds::337844f6-ac0f-4d25-a565-c7af73ea6dcd""]",5c34aec4ff0f796504ca7620503bf128525e1b07967671da05349b22410b9107,0,0,True,ok,True,True,True,False,True,攻击者已成功植入后门并建立持久化，通过合法软件更新分发恶意DLL，随后进行环境探测和C2通信，已进入横向移动和凭证窃取阶段，同时积极规避检测。,具备软件供应链投毒能力，能通过合法更新机制分发恶意组件；后门具备环境检测、进程枚举、文件与注册表操作、命令执行等能力；使用DGA动态生成C2域名，并通过编码通信；能通过NETSH、AUDITPOL等工具调整防火墙和日志策略以规避检测；能获取TGS票据进行离线破解；能通过PowerShell远程任务、WMIC和rundll32执行横向移动，并部署伪装DLL。,攻击者可能继续深化横向移动，尝试获取更多域内凭证，并可能部署勒索软件或数据窃取工具；同时会进一步清除痕迹，维持持久化，并可能尝试提升权限以控制关键系统。,"[""T1021"",""T1003"",""T1078"",""T1105"",""T1059""]","{
  ""stage_assessment"": ""攻击者已成功植入后门并建立持久化，通过合法软件更新分发恶意DLL，随后进行环境探测和C2通信，已进入横向移动和凭证窃取阶段，同时积极规避检测。"",
  ""observed_capabilities"": ""具备软件供应链投毒能力，能通过合法更新机制分发恶意组件；后门具备环境检测、进程枚举、文件与注册表操作、命令执行等能力；使用DGA动态生成C2域名，并通过编码通信；能通过NETSH、AUDITPOL等工具调整防火墙和日志策略以规避检测；能获取TGS票据进行离线破解；能通过PowerShell远程任务、WMIC和rundll32执行横向移动，并部署伪装DLL。"",
  ""likely_next_intents"": ""攻击者可能继续深化横向移动，尝试获取更多域内凭证，并可能部署勒索软件或数据窃取工具；同时会进一步清除痕迹，维持持久化，并可能尝试提升权限以控制关键系统。"",
  ""predicted_next_ttps"": [""T1021"", ""T1003"", ""T1078"", ""T1105"", ""T1059""]
}",0,stop,deepseek-v4-flash,143297a7-9450-4bac-98ed-2baf8f6f46c4,,1,200,3970,,,1124,640,484,254,0.00014067200000000002,2026-08-07T07:57:40.931048+00:00
formal:0367,attack_flow::SolarWinds::0016,attack_flow,SolarWinds,16,"[""attack_flow::SolarWinds::384373d8-dbe0-425e-aeaf-ad8c70fc11be"",""attack_flow::SolarWinds::0c739735-a984-4897-bc2f-a8737deff66f"",""attack_flow::SolarWinds::b9ac316b-c623-4fe3-8ab2-eb8673081edc"",""attack_flow::SolarWinds::68866dd4-7e92-4e0a-a8dc-aff4df1d46df"",""attack_flow::SolarWinds::b04df257-4f67-487d-a60a-077518519cab"",""attack_flow::SolarWinds::bf2e8e32-d299-4094-a3ae-103a2488c931"",""attack_flow::SolarWinds::4d69ebea-7c78-41b1-87bb-e75d84d5f319"",""attack_flow::SolarWinds::b0bc5a83-a0bb-4bf9-93b9-e63638820963"",""attack_flow::SolarWinds::1850d451-cbfd-4557-869b-386321a39a44"",""attack_flow::SolarWinds::fbccf7e7-4d2b-4f19-9ebb-6acab1322eb2"",""attack_flow::SolarWinds::f55a3f10-2a62-47f2-98b3-78d4983a2b87"",""attack_flow::SolarWinds::4737ef94-c67f-461d-a616-8d04d949a790"",""attack_flow::SolarWinds::f69ad6fa-05c5-48b9-bfea-7201321c6909"",""attack_flow::SolarWinds::fbc07276-1257-44e8-a855-3b1fa3d95290"",""attack_flow::SolarWinds::e08ff657-a12d-4ed7-bbe5-be90b963a153"",""attack_flow::SolarWinds::e4055553-f146-4d1e-99d7-6910b1e2a224""]","[""attack_flow::SolarWinds::0ce96a7f-cab8-4842-b19d-83db4586deca"",""attack_flow::SolarWinds::337844f6-ac0f-4d25-a565-c7af73ea6dcd""]",de0fad53ef43000d7f5933754f5739fe6c36fd87ac2b0d68c6daf0b5df66cc79,0,0,True,ok,True,True,True,False,True,攻击者已从初始入侵和持久化阶段推进到内网横向移动、凭证窃取和防御规避阶段，并可能即将进行数据收集与外泄。,攻击者具备软件供应链投毒能力，能够通过合法更新机制分发恶意组件；能够利用服务执行和计划任务进行持久化与横向移动；具备环境感知和反分析能力；能够动态生成C2域名并执行多种命令；能够窃取凭证并离线破解；能够通过多种工具禁用安全监控和日志记录；能够部署自定义加载器并清理痕迹。,攻击者可能继续在内网中扩大控制范围，收集敏感信息，并准备将数据外传；同时可能进一步破坏备份或关键系统以掩盖痕迹。,"[""T1005"",""T1041"",""T1078"",""T1021"",""T1482""]","{
  ""stage_assessment"": ""攻击者已从初始入侵和持久化阶段推进到内网横向移动、凭证窃取和防御规避阶段，并可能即将进行数据收集与外泄。"",
  ""observed_capabilities"": ""攻击者具备软件供应链投毒能力，能够通过合法更新机制分发恶意组件；能够利用服务执行和计划任务进行持久化与横向移动；具备环境感知和反分析能力；能够动态生成C2域名并执行多种命令；能够窃取凭证并离线破解；能够通过多种工具禁用安全监控和日志记录；能够部署自定义加载器并清理痕迹。"",
  ""likely_next_intents"": ""攻击者可能继续在内网中扩大控制范围，收集敏感信息，并准备将数据外传；同时可能进一步破坏备份或关键系统以掩盖痕迹。"",
  ""predicted_next_ttps"": [""T1005"", ""T1041"", ""T1078"", ""T1021"", ""T1482""]
}",0,stop,deepseek-v4-flash,5a7f6799-08c3-4ea7-a4a1-a681475e0514,,1,200,3594,,,1168,768,400,209,0.00011667040000000001,2026-08-07T07:57:40.755229+00:00
formal:0368,attack_flow::Sony Malware::0001,attack_flow,Sony Malware,1,"[""attack_flow::Sony Malware::7db3befa-8e5e-46c3-86af-ee1b84812499""]","[""attack_flow::Sony Malware::9daff210-f031-4171-8b2a-2a7be3b5e1f3"",""attack_flow::Sony Malware::d1a40010-d151-4afb-b3f1-318fa53e5f69"",""attack_flow::Sony Malware::6f02e06f-b1d5-4d7b-89c1-078177a8841a""]",2722c22e41a72a713dc2d941e6d514bc94f1e932845bd625de74d26d5c9914ae,0,0,True,ok,True,True,True,False,True,攻击者处于初始入侵后的早期阶段，已成功在目标系统上安装恶意软件投放器。,具备在目标系统上投放和安装恶意软件的能力。,攻击者可能正在建立持久化、提升权限或建立命令与控制通道，以进行后续恶意活动。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]","{
  ""stage_assessment"": ""攻击者处于初始入侵后的早期阶段，已成功在目标系统上安装恶意软件投放器。"",
  ""observed_capabilities"": ""具备在目标系统上投放和安装恶意软件的能力。"",
  ""likely_next_intents"": ""攻击者可能正在建立持久化、提升权限或建立命令与控制通道，以进行后续恶意活动。"",
  ""predicted_next_ttps"": [""T1059"", ""T1078"", ""T1021"", ""T1003"", ""T1105""]
}",0,stop,deepseek-v4-flash,30bfabd9-dd71-484a-82e0-eabc955666aa,,1,200,1891,,,406,256,150,117,5.4476800000000013e-05,2026-08-07T07:57:39.112535+00:00
formal:0369,attack_flow::Sony Malware::0002,attack_flow,Sony Malware,2,"[""attack_flow::Sony Malware::7db3befa-8e5e-46c3-86af-ee1b84812499"",""attack_flow::Sony Malware::9daff210-f031-4171-8b2a-2a7be3b5e1f3""]","[""attack_flow::Sony Malware::d1a40010-d151-4afb-b3f1-318fa53e5f69"",""attack_flow::Sony Malware::6f02e06f-b1d5-4d7b-89c1-078177a8841a"",""attack_flow::Sony Malware::28f1aff8-235d-4f40-8ea2-284b93d3d295""]",7f6bc1ebff7208633a69d45820e4e462a6ba5f617fc2a3f3eaa256087126d417,0,0,True,ok,True,True,True,False,True,攻击者已成功在目标系统上植入恶意软件，并利用环境变量创建网络共享以维持持久化或提升权限，处于初始访问后的早期阶段。,具备投放恶意软件的能力，并能够利用系统环境变量创建网络共享，可能用于横向移动或持久化。,攻击者可能进一步建立命令与控制通道，收集系统信息，或尝试横向移动以扩大访问范围。,"[""T1059"",""T1021"",""T1005"",""T1016"",""T1071""]","{
  ""stage_assessment"": ""攻击者已成功在目标系统上植入恶意软件，并利用环境变量创建网络共享以维持持久化或提升权限，处于初始访问后的早期阶段。"",
  ""observed_capabilities"": ""具备投放恶意软件的能力，并能够利用系统环境变量创建网络共享，可能用于横向移动或持久化。"",
  ""likely_next_intents"": ""攻击者可能进一步建立命令与控制通道，收集系统信息，或尝试横向移动以扩大访问范围。"",
  ""predicted_next_ttps"": [""T1059"", ""T1021"", ""T1005"", ""T1016"", ""T1071""]
}",0,stop,deepseek-v4-flash,c02f243f-69fc-4066-9461-5a4ba9bd4baa,,1,200,2444,,,463,256,207,142,6.945680000000001e-05,2026-08-07T07:57:39.690939+00:00
